date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:33	31483/31483	U-----	200	untouched ('OK')	text/html	etag:%2257403a-7afb-d9bf5780%22	cwiki.apache.org/WW/release-plan-201.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/release-plan-201.html	(from cwiki.apache.org/WW/home.html)
15:11:34	12208/12208	U-----	200	untouched ('OK')	text/html	etag:%2239d421-2fb0-f7c45c00%22	cwiki.apache.org/WW/tutorials.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/tutorials.html	(from cwiki.apache.org/WW/home.html)
15:11:34	36565/36565	U-----	200	untouched ('OK')	text/html	etag:%2239d4da-8ed5-aebb4680%22	cwiki.apache.org/WW/faqs.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/faqs.html	(from cwiki.apache.org/WW/home.html)
15:11:34	613/613	U-----	200	untouched ('OK')	image/gif	etag:%221ac4be-265-9b2fa0c0%22	cwiki.apache.org/confluence/images/icons/emoticons/forbidden.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/forbidden.gif	(from cwiki.apache.org/WW/home.html)
15:11:34	551/551	U-----	200	untouched ('OK')	image/gif	etag:%221ac4b5-227-34ef12c0%22	cwiki.apache.org/confluence/images/icons/emoticons/lightbulb_on.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/lightbulb_on.gif	(from cwiki.apache.org/WW/home.html)
15:11:35	10444/10444	U-----	200	untouched ('OK')	text/html	etag:%2257405e-28cc-d2d4780%22	cwiki.apache.org/WW/release-notes-201.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/release-notes-201.html	(from cwiki.apache.org/WW/home.html)
15:11:35	18326/18326	U--M--	200	updated ('OK')	text/html	etag:%2239d514-4796-84d70d80%22	cwiki.apache.org/WW/guides.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/guides.html	(from cwiki.apache.org/WW/home.html)
15:11:35	18198/18198	U-----	200	untouched ('OK')	text/html	etag:%2239d4a5-4716-4ccd15c0%22	cwiki.apache.org/WW/action-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/action-configuration.html	(from cwiki.apache.org/WW/home.html)
15:11:35	12878/12878	U-----	200	untouched ('OK')	text/html	etag:%2239d447-324e-a738ab00%22	cwiki.apache.org/WW/result-types.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/result-types.html	(from cwiki.apache.org/WW/home.html)
15:11:35	367/367	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Oct%202006%2020:11:19%20GMT	cwiki.apache.org/WW/resources/$req.contextPath/images/border/border_bottom.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/resources/$req.contextPath/images/border/border_bottom.gif	(from cwiki.apache.org/WW/resources/space.css)
15:11:35	18545/18545	U--M--	200	updated ('OK')	image/gif	etag:%2239d5fe-4871-84d70d80%22	cwiki.apache.org/WW/home.data/nutshell.GIF	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/home.data/nutshell.GIF	(from cwiki.apache.org/WW/home.html)
15:11:35	11987/11987	U-----	200	untouched ('OK')	text/html	etag:%2239d423-2ed3-f2d74ac0%22	cwiki.apache.org/WW/migration-guide.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/migration-guide.html	(from cwiki.apache.org/WW/release-plan-201.html)
15:11:36	350/350	U-----	200	untouched ('OK')	image/gif	etag:%221ac4b6-15e-34ef12c0%22	cwiki.apache.org/confluence/images/icons/emoticons/lightbulb.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/lightbulb.gif	(from cwiki.apache.org/WW/release-plan-201.html)
15:11:36	34046/34046	U-----	200	untouched ('OK')	text/html	etag:%2239d5d0-84fe-6956a640%22	cwiki.apache.org/WW/release-plan-200.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/release-plan-200.html	(from cwiki.apache.org/WW/release-plan-201.html)
15:11:36	1005/1005	U-----	200	untouched ('OK')	image/gif	etag:%221ac4b9-3ed-39768280%22	cwiki.apache.org/confluence/images/icons/emoticons/information.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/information.gif	(from cwiki.apache.org/WW/tutorials.html)
15:11:36	30534/30534	U-----	200	untouched ('OK')	text/html	etag:%2239d618-7746-f2e68d00%22	cwiki.apache.org/WW/release-plan-202.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/release-plan-202.html	(from cwiki.apache.org/WW/release-plan-201.html)
15:11:36	20161/20161	U--M--	200	updated ('OK')	text/html	etag:%2239d60b-4ec1-84d70d80%22	cwiki.apache.org/WW/creating-and-signing-a-distribution.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/creating-and-signing-a-distribution.html	(from cwiki.apache.org/WW/release-plan-201.html)
15:11:36	8993/8993	U-----	200	untouched ('OK')	text/html	etag:%2239d5a7-2321-c8b94d00%22	cwiki.apache.org/WW/bootstrap.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/bootstrap.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:36	30377/30377	U-----	200	untouched ('OK')	text/html	etag:%2239d39b-76a9-c9ad7100%22	cwiki.apache.org/WW/jasperreports-tutorial.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/jasperreports-tutorial.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:36	56481/56481	U-----	200	untouched ('OK')	text/html	etag:%2239d4d4-dca1-d4c39380%22	cwiki.apache.org/WW/crud-demo-i.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/crud-demo-i.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:37	11427/11427	U-----	200	untouched ('OK')	text/html	etag:%2239d52d-2ca3-d884e140%22	cwiki.apache.org/WW/examples.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/examples.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:37	28468/28468	U-----	200	untouched ('OK')	text/html	etag:%2239d455-6f34-d05a6d00%22	cwiki.apache.org/WW/portlet-tutorial.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:37	9751/9751	U-----	200	untouched ('OK')	text/html	etag:%2239d48e-2617-d15dd340%22	cwiki.apache.org/WW/testimonials.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/testimonials.html	(from cwiki.apache.org/WW/tutorials.html)
15:11:37	7848/7848	U-----	200	untouched ('OK')	text/html	etag:%2239d4e9-1ea8-d589f0c0%22	cwiki.apache.org/WW/application-servers.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/application-servers.html	(from cwiki.apache.org/WW/guides.html)
